order_id,user_id,order_timestamp,order_value,discount_amount,shipping_cost,payment_method,delivery_type,is_first_order
4126,3317,2026-04-15,237.96,21.29,2.17,apple_pay,standard_shipping,1
4127,3429,2026-12-11,22.23,29.63,2.93,credit_card,standard_shipping,0
4128,350,2026-12-06,91.71,9.65,12.08,credit_card,express_shipping,0
4129,11630,2025-07-22,115.07,26.67,8.5,paypal,standard_shipping,0
4130,3588,2025-02-02,190.88,28.03,13.99,apple_pay,express_shipping,0
4131,8974,2026-05-25,54.61,12.38,4.83,paypal,express_shipping,0
4132,10912,2026-09-06,116.92,4.94,6.73,apple_pay,standard_shipping,0
4133,9032,2026-01-11,227.26,15.2,4.92,apple_pay,standard_shipping,0
4134,4871,2024-10-21,121.31,27.52,5.57,apple_pay,standard_shipping,0
4135,196,2026-06-09,71.81,38.13,0.62,credit_card,express_shipping,1
4136,7469,2024-11-13,114.05,6.5,9.74,apple_pay,express_shipping,1
4137,4985,2025-04-04,58.98,32.75,7.69,credit_card,standard_shipping,0
4138,6308,2025-03-16,167.95,2.0,10.93,credit_card,standard_shipping,0
4139,1472,2024-07-27,147.65,17.85,14.37,paypal,standard_shipping,0
4140,8640,2026-02-16,53.03,32.74,7.42,apple_pay,standard_shipping,0
4141,1410,2026-03-01,20.91,15.9,0.33,credit_card,standard_shipping,1
4142,6527,2025-02-03,174.31,4.76,9.07,paypal,standard_shipping,1
4143,11546,2024-03-21,135.65,7.82,7.18,apple_pay,standard_shipping,1
4144,6486,2024-12-11,132.27,10.89,5.0,apple_pay,standard_shipping,1
4145,11462,2025-05-25,139.22,6.56,8.98,apple_pay,standard_shipping,0
4146,7008,2025-05-03,164.49,2.6,14.82,apple_pay,standard_shipping,1
4147,5385,2026-05-07,241.56,19.3,12.11,apple_pay,standard_shipping,0
4148,7880,2026-05-24,165.22,5.53,7.52,credit_card,standard_shipping,0
4149,9979,2024-07-09,91.77,20.4,11.27,paypal,standard_shipping,1
4150,8009,2026-05-26,105.73,1.89,13.7,paypal,express_shipping,0
4151,10209,2025-01-23,93.35,21.61,3.39,paypal,standard_shipping,0
4152,5533,2024-06-03,66.17,4.09,13.55,paypal,express_shipping,0
4153,1251,2026-02-02,215.53,24.72,14.35,credit_card,express_shipping,1
4154,11482,2024-02-05,147.95,37.84,3.1,paypal,express_shipping,0
4155,3688,2024-02-03,38.83,22.42,0.73,paypal,standard_shipping,0
4156,7098,2024-06-23,175.26,0.6,13.63,credit_card,standard_shipping,0
4157,5917,2026-06-28,103.83,26.82,14.27,paypal,express_shipping,1
4158,11237,2026-12-30,56.35,13.19,6.12,credit_card,express_shipping,1
4159,7213,2024-01-26,35.61,26.66,1.25,apple_pay,standard_shipping,1
4160,11496,2025-01-23,153.74,28.15,8.38,apple_pay,standard_shipping,0
4161,8577,2026-10-12,175.12,6.42,11.4,paypal,express_shipping,1
4162,10450,2026-10-10,226.39,23.72,1.28,paypal,express_shipping,1
4163,4203,2025-04-24,65.09,4.91,6.52,paypal,standard_shipping,1
4164,4151,2024-05-19,54.01,17.04,8.73,apple_pay,standard_shipping,1
4165,4690,2024-03-04,234.11,16.23,0.3,credit_card,express_shipping,1
4166,7737,2025-03-09,158.74,31.37,3.59,apple_pay,standard_shipping,1
4167,7970,2026-12-10,33.0,23.0,8.85,paypal,standard_shipping,0
4168,9060,2025-04-19,212.7,11.64,11.14,credit_card,express_shipping,0
4169,4053,2025-09-18,197.02,39.32,8.33,credit_card,standard_shipping,1
4170,8284,2025-02-21,178.3,22.99,8.48,apple_pay,standard_shipping,1
4171,7769,2024-03-01,132.99,2.49,7.96,paypal,express_shipping,1
4172,2448,2025-02-17,96.79,18.63,8.76,credit_card,express_shipping,0
4173,5581,2025-10-23,249.62,23.7,12.19,credit_card,express_shipping,0
4174,6006,2024-02-25,22.84,24.45,13.95,credit_card,standard_shipping,1
4175,10074,2025-04-17,131.04,34.34,1.16,paypal,standard_shipping,0
4176,8556,2024-02-20,222.76,9.19,1.18,credit_card,express_shipping,0
4177,4671,2026-02-27,75.44,23.0,9.11,apple_pay,express_shipping,1
4178,8380,2024-03-13,144.04,21.41,4.93,credit_card,standard_shipping,0
4179,11450,2026-01-03,244.31,27.72,4.12,apple_pay,standard_shipping,0
4180,5580,2025-03-31,218.71,0.06,13.86,apple_pay,standard_shipping,1
4181,2095,2026-01-13,173.09,12.75,8.94,apple_pay,standard_shipping,1
4182,1816,2024-03-12,119.55,8.0,14.23,paypal,express_shipping,1
4183,5510,2024-07-05,227.87,15.34,14.15,apple_pay,standard_shipping,0
4184,1166,2025-09-23,145.52,22.72,10.86,paypal,express_shipping,1
4185,9275,2026-10-16,248.54,26.74,7.11,paypal,express_shipping,1
4186,4340,2024-04-11,104.36,28.47,7.03,credit_card,express_shipping,1
4187,4222,2026-08-16,77.56,26.11,8.74,credit_card,express_shipping,1
4188,250,2024-01-25,112.58,1.56,10.74,apple_pay,express_shipping,1
4189,1937,2024-12-26,113.22,16.08,13.53,paypal,standard_shipping,0
4190,9413,2024-08-15,109.32,1.63,3.4,credit_card,standard_shipping,1
4191,5526,2026-11-22,147.13,19.24,8.64,apple_pay,express_shipping,0
4192,5053,2026-12-29,49.83,12.62,3.48,paypal,standard_shipping,0
4193,10433,2026-06-19,41.71,7.67,5.47,credit_card,standard_shipping,0
4194,8831,2026-02-20,187.15,24.83,4.11,credit_card,standard_shipping,0
4195,8068,2025-04-11,236.23,11.99,14.23,credit_card,express_shipping,0
4196,5103,2026-09-13,101.35,11.29,12.74,paypal,standard_shipping,0
4197,2911,2026-12-05,133.74,33.99,0.15,apple_pay,express_shipping,1
4198,8090,2026-03-12,79.32,19.38,0.0,credit_card,standard_shipping,1
4199,8584,2024-08-13,202.89,27.42,2.62,apple_pay,standard_shipping,1
4200,1844,2026-11-21,97.84,28.0,4.98,apple_pay,standard_shipping,1
4201,11647,2025-05-23,52.98,25.0,4.63,apple_pay,express_shipping,0
4202,6921,2026-10-10,204.6,38.43,13.11,paypal,express_shipping,1
4203,892,2025-06-26,105.35,31.08,7.01,credit_card,express_shipping,1
4204,8200,2025-09-10,34.47,8.04,7.51,credit_card,express_shipping,0
4205,484,2024-02-18,135.82,6.59,7.37,apple_pay,standard_shipping,1
4206,879,2026-06-28,112.91,2.28,4.4,credit_card,standard_shipping,1
4207,11808,2025-11-10,135.96,29.6,11.76,credit_card,standard_shipping,0
4208,9148,2024-11-27,38.04,26.22,10.56,credit_card,standard_shipping,0
4209,7482,2026-05-11,148.54,3.28,4.29,apple_pay,express_shipping,0
4210,2081,2025-04-18,70.1,36.87,9.22,apple_pay,standard_shipping,0
4211,5819,2024-08-01,174.49,3.12,2.94,paypal,express_shipping,1
4212,2825,2024-11-19,93.98,23.32,12.47,paypal,express_shipping,0
4213,7647,2025-01-08,238.45,36.94,2.83,credit_card,standard_shipping,0
4214,11436,2024-10-26,204.12,16.39,7.22,credit_card,express_shipping,0
4215,1746,2024-06-21,17.11,32.52,4.73,paypal,standard_shipping,1
4216,9814,2024-10-28,221.24,38.24,2.15,apple_pay,express_shipping,1
4217,9538,2025-12-22,124.74,35.14,14.49,paypal,express_shipping,1
4218,4625,2024-06-04,157.65,23.89,12.18,credit_card,express_shipping,1
4219,251,2025-04-27,239.97,6.01,3.68,credit_card,standard_shipping,1
4220,6046,2024-05-03,53.56,23.58,14.98,paypal,standard_shipping,0
4221,10953,2025-06-15,122.74,25.45,13.62,credit_card,standard_shipping,1
4222,8315,2025-03-18,99.44,3.48,6.44,paypal,standard_shipping,1
4223,6116,2024-01-04,37.21,3.32,9.29,apple_pay,express_shipping,0
4224,11729,2024-10-27,32.99,8.7,10.95,credit_card,express_shipping,1
4225,5088,2025-10-17,153.22,29.79,1.24,apple_pay,standard_shipping,1
4226,2767,2026-03-25,71.81,36.45,4.65,apple_pay,standard_shipping,1
4227,9806,2025-11-19,53.71,25.09,10.06,apple_pay,standard_shipping,1
4228,8415,2026-12-15,83.45,17.87,13.2,paypal,standard_shipping,0
4229,7975,2025-09-14,37.28,17.73,13.11,apple_pay,standard_shipping,1
4230,5570,2025-03-06,104.97,16.82,8.88,apple_pay,standard_shipping,0
4231,6185,2026-08-27,98.76,39.09,2.2,credit_card,standard_shipping,1
4232,11556,2024-09-21,223.27,26.76,7.92,paypal,express_shipping,1
4233,3223,2025-07-31,113.45,11.78,3.77,paypal,standard_shipping,0
4234,1906,2026-04-29,231.0,7.97,11.21,paypal,express_shipping,0
4235,3579,2025-07-01,111.11,17.91,7.62,paypal,express_shipping,0
4236,5460,2025-07-26,163.64,24.89,12.16,credit_card,standard_shipping,1
4237,2598,2024-06-04,207.09,9.72,12.71,credit_card,standard_shipping,1
4238,6291,2026-09-20,133.91,20.73,2.47,apple_pay,standard_shipping,1
4239,6690,2026-06-22,153.22,0.74,2.76,paypal,standard_shipping,1
4240,5190,2026-09-12,46.96,1.15,13.66,paypal,express_shipping,0
4241,9836,2025-01-19,192.61,37.47,12.77,apple_pay,express_shipping,0
4242,8470,2026-10-27,217.66,32.26,4.83,apple_pay,express_shipping,1
4243,4130,2024-10-05,211.11,35.32,9.94,credit_card,express_shipping,0
4244,402,2024-01-20,208.73,6.42,3.3,paypal,express_shipping,1
4245,7444,2025-08-15,99.99,38.58,1.12,credit_card,standard_shipping,1
4246,2867,2025-02-12,44.18,9.54,1.15,paypal,express_shipping,0
4247,2774,2024-03-08,236.93,35.23,6.24,paypal,standard_shipping,1
4248,5075,2025-05-04,211.75,18.72,11.51,paypal,standard_shipping,1
4249,2508,2026-02-26,128.38,23.6,10.02,credit_card,standard_shipping,0
4250,8936,2025-11-10,81.08,2.63,1.67,paypal,standard_shipping,1
4251,9846,2025-01-29,22.02,12.1,0.32,paypal,standard_shipping,0
4252,11870,2024-05-13,191.98,0.72,9.19,credit_card,express_shipping,0
4253,5402,2024-12-18,125.25,35.46,11.54,credit_card,express_shipping,1
4254,3177,2026-09-07,224.59,24.64,14.0,credit_card,express_shipping,1
4255,155,2026-05-02,28.4,32.32,3.57,paypal,express_shipping,1
4256,1475,2025-06-24,72.39,39.49,3.68,apple_pay,express_shipping,1
4257,6292,2024-02-29,84.39,25.97,14.55,credit_card,express_shipping,1
4258,4724,2025-09-02,227.45,3.31,12.63,apple_pay,express_shipping,1
4259,11636,2024-05-21,171.96,30.13,12.16,credit_card,standard_shipping,0
4260,9005,2024-01-14,94.76,23.7,5.97,credit_card,express_shipping,1
4261,11686,2024-05-24,177.3,6.01,5.81,credit_card,standard_shipping,1
4262,9532,2026-11-14,64.89,13.01,13.45,apple_pay,standard_shipping,1
4263,4167,2025-01-12,43.52,22.16,10.53,paypal,standard_shipping,0
4264,8753,2025-07-09,25.63,28.76,6.36,paypal,standard_shipping,1
4265,3740,2026-10-03,71.79,21.24,7.58,apple_pay,standard_shipping,0
4266,1659,2026-12-28,158.68,14.65,10.93,apple_pay,express_shipping,0
4267,9608,2024-10-16,113.0,32.65,5.27,paypal,standard_shipping,1
4268,580,2026-05-19,142.14,35.62,14.92,credit_card,standard_shipping,0
4269,78,2024-09-01,117.07,27.92,14.41,apple_pay,express_shipping,0
4270,6674,2025-11-01,73.43,5.8,10.23,apple_pay,standard_shipping,0
4271,3992,2026-09-19,170.74,24.91,0.74,paypal,standard_shipping,0
4272,3630,2026-06-28,179.78,34.29,5.99,apple_pay,standard_shipping,0
4273,7411,2026-12-10,200.61,0.23,11.79,paypal,standard_shipping,0
4274,9654,2024-06-14,58.69,31.5,10.21,apple_pay,standard_shipping,1
4275,197,2026-06-28,44.66,28.88,5.98,credit_card,standard_shipping,1
4276,7665,2026-11-12,247.18,13.18,2.85,credit_card,express_shipping,1
4277,8715,2025-10-21,161.22,6.17,13.73,apple_pay,standard_shipping,0
4278,8700,2025-06-21,214.23,12.16,5.78,paypal,express_shipping,1
4279,5621,2026-03-04,213.34,39.59,0.86,credit_card,standard_shipping,1
4280,11538,2025-12-01,160.91,24.63,5.86,credit_card,express_shipping,0
4281,3294,2026-11-06,90.46,17.58,9.59,credit_card,standard_shipping,1
4282,4343,2026-06-08,150.93,39.72,1.73,apple_pay,express_shipping,0
4283,11436,2024-02-09,198.54,39.3,8.19,apple_pay,standard_shipping,1
4284,10098,2024-10-02,38.85,1.52,1.14,paypal,express_shipping,1
4285,11886,2024-05-29,75.58,4.35,11.03,paypal,standard_shipping,1
4286,4654,2024-01-19,45.99,9.52,6.36,apple_pay,express_shipping,0
4287,2982,2026-07-06,45.75,39.47,10.04,apple_pay,standard_shipping,0
4288,837,2025-11-11,232.14,32.48,12.73,apple_pay,express_shipping,1
4289,2726,2026-06-17,31.45,25.75,6.98,credit_card,express_shipping,1
4290,762,2025-12-18,121.54,8.69,7.78,credit_card,standard_shipping,0
4291,4651,2025-11-28,184.35,4.06,6.84,apple_pay,standard_shipping,1
4292,6893,2024-02-03,160.7,22.29,12.98,paypal,express_shipping,0
4293,4189,2025-08-17,127.86,15.3,6.77,apple_pay,express_shipping,1
4294,11231,2026-06-28,230.58,3.73,8.58,apple_pay,standard_shipping,0
4295,2283,2025-03-10,43.27,0.5,3.85,apple_pay,standard_shipping,1
4296,11664,2026-05-05,73.3,6.32,13.33,paypal,express_shipping,0
4297,956,2024-12-13,137.75,28.87,1.89,paypal,standard_shipping,0
4298,11483,2025-09-18,35.0,18.3,1.0,paypal,standard_shipping,1
4299,6912,2024-08-07,239.51,12.85,10.57,paypal,standard_shipping,1
4300,8911,2025-05-03,236.17,14.58,3.99,credit_card,express_shipping,0
4301,9523,2024-08-16,127.94,26.75,10.34,apple_pay,express_shipping,1
4302,10737,2026-10-21,50.23,2.02,9.42,paypal,standard_shipping,0
4303,836,2024-03-07,95.19,38.43,13.78,apple_pay,express_shipping,1
4304,934,2026-01-08,106.86,5.38,1.21,paypal,standard_shipping,1
4305,6960,2026-07-12,220.67,20.52,0.37,credit_card,standard_shipping,1
4306,220,2026-04-26,64.78,35.64,13.19,apple_pay,express_shipping,1
4307,2212,2024-08-17,138.07,11.46,4.19,paypal,standard_shipping,1
4308,3608,2024-04-18,110.92,31.0,1.58,apple_pay,express_shipping,0
4309,1806,2024-12-04,160.82,28.69,3.43,apple_pay,standard_shipping,0
4310,9485,2026-10-16,181.51,33.81,7.16,credit_card,standard_shipping,1
4311,7132,2025-01-23,50.55,39.16,14.82,credit_card,standard_shipping,0
4312,11710,2025-06-04,240.59,20.58,12.64,apple_pay,express_shipping,1
4313,5516,2025-11-16,207.62,1.63,3.9,credit_card,standard_shipping,1
4314,2951,2025-12-05,169.07,16.76,0.63,apple_pay,standard_shipping,0
4315,1372,2024-07-20,15.96,39.76,10.59,apple_pay,express_shipping,0
4316,4138,2024-10-27,151.09,3.2,2.17,paypal,standard_shipping,1
4317,2541,2025-10-26,155.82,10.58,1.09,paypal,standard_shipping,0
4318,11946,2026-12-30,67.74,38.08,12.58,credit_card,express_shipping,1
4319,9129,2025-09-19,249.18,27.74,12.89,apple_pay,standard_shipping,1
4320,1626,2025-02-23,77.59,21.92,7.41,paypal,express_shipping,0
4321,413,2024-08-13,236.32,39.27,0.53,credit_card,standard_shipping,0
4322,10851,2025-08-13,57.59,38.76,0.59,paypal,express_shipping,0
4323,7762,2025-07-09,246.5,17.9,7.67,apple_pay,express_shipping,1
4324,10352,2026-04-25,31.07,21.92,7.02,apple_pay,standard_shipping,0
4325,9482,2026-01-23,27.93,23.22,9.85,apple_pay,express_shipping,0
4326,3442,2026-07-17,218.01,25.48,11.25,credit_card,standard_shipping,1
4327,11815,2024-07-29,47.25,1.56,7.36,paypal,standard_shipping,0
4328,4078,2026-02-09,37.98,12.59,0.12,credit_card,standard_shipping,1
4329,1741,2026-09-05,149.64,33.94,8.3,paypal,standard_shipping,0
4330,11443,2024-10-28,34.5,32.85,12.3,paypal,express_shipping,0
4331,581,2025-02-08,57.97,13.56,4.22,credit_card,standard_shipping,1
4332,4153,2026-09-12,248.9,24.72,0.1,apple_pay,standard_shipping,0
4333,397,2024-05-30,179.38,13.83,0.95,paypal,express_shipping,0
4334,3009,2025-05-02,212.94,17.18,12.42,apple_pay,express_shipping,0
4335,7380,2025-10-25,162.96,5.1,4.41,paypal,standard_shipping,0
4336,3656,2025-07-02,98.83,16.4,4.57,credit_card,express_shipping,0
4337,3838,2025-08-12,56.4,13.77,9.5,apple_pay,express_shipping,0
4338,9258,2024-11-26,33.29,31.15,9.72,apple_pay,express_shipping,0
4339,4905,2024-01-31,245.79,22.87,2.45,credit_card,express_shipping,1
4340,5222,2025-10-28,42.2,5.23,13.13,apple_pay,express_shipping,1
4341,6640,2025-06-24,54.02,24.9,0.97,credit_card,express_shipping,1
4342,4158,2024-05-28,104.31,17.23,4.86,apple_pay,express_shipping,0
4343,6318,2024-11-14,222.07,34.55,4.18,apple_pay,standard_shipping,0
4344,6390,2026-04-20,16.95,15.53,5.21,apple_pay,standard_shipping,1
4345,2773,2026-06-06,243.12,12.88,5.86,paypal,standard_shipping,1
4346,7770,2026-02-23,164.24,21.82,3.38,apple_pay,express_shipping,0
4347,1921,2025-06-17,87.08,9.38,2.47,apple_pay,standard_shipping,1
4348,4141,2025-09-12,123.26,2.86,4.4,paypal,standard_shipping,0
4349,7608,2026-09-12,199.58,39.14,9.16,credit_card,express_shipping,1
4350,2267,2026-01-01,77.55,35.86,1.52,apple_pay,standard_shipping,1
4351,7227,2024-11-05,95.29,15.59,4.53,apple_pay,express_shipping,1
4352,5899,2026-04-14,168.68,39.25,1.71,credit_card,express_shipping,1
4353,118,2025-11-21,54.78,29.74,2.11,credit_card,express_shipping,0
4354,1950,2024-09-14,93.75,17.7,12.7,apple_pay,express_shipping,0
4355,4279,2026-02-24,145.04,18.76,8.7,paypal,express_shipping,1
4356,8570,2024-06-11,16.94,12.44,11.39,apple_pay,standard_shipping,0
4357,11316,2026-12-23,155.29,33.93,0.32,apple_pay,standard_shipping,1
4358,7603,2025-05-04,38.39,9.45,4.63,apple_pay,standard_shipping,0
4359,1180,2026-10-30,45.57,39.16,13.63,paypal,standard_shipping,1
4360,3140,2024-01-28,110.57,28.65,7.57,apple_pay,express_shipping,0
4361,1210,2025-10-11,41.38,28.11,10.03,paypal,express_shipping,1
4362,480,2026-09-10,31.81,14.65,1.68,paypal,standard_shipping,0
4363,8483,2025-08-17,133.06,8.69,6.68,paypal,express_shipping,1
4364,2070,2026-03-16,167.66,11.12,14.19,apple_pay,standard_shipping,1
4365,11987,2025-09-26,123.18,25.29,12.9,apple_pay,express_shipping,0
4366,3785,2025-05-27,62.5,28.96,13.39,credit_card,express_shipping,1
4367,10385,2024-02-18,239.87,9.16,4.1,apple_pay,standard_shipping,0
4368,648,2025-06-11,42.52,6.18,0.69,credit_card,express_shipping,0
4369,7830,2024-10-16,108.25,20.12,4.65,paypal,standard_shipping,0
4370,4628,2024-07-27,49.14,23.91,6.67,apple_pay,standard_shipping,0
4371,10646,2024-12-12,167.16,25.68,12.46,credit_card,express_shipping,0
4372,7170,2025-10-17,240.7,2.26,11.41,credit_card,express_shipping,0
4373,4461,2024-01-25,65.93,12.48,14.67,paypal,standard_shipping,1
4374,11112,2026-06-01,53.01,26.11,8.28,apple_pay,express_shipping,1
4375,1602,2026-11-17,145.88,26.96,9.81,credit_card,express_shipping,0
4376,2636,2024-03-03,81.08,22.45,1.65,paypal,standard_shipping,0
4377,5870,2025-12-27,235.24,12.0,9.55,credit_card,express_shipping,1
4378,7023,2024-12-09,191.51,15.61,10.33,credit_card,express_shipping,0
4379,11667,2025-06-17,230.82,23.22,10.38,paypal,express_shipping,1
4380,4135,2026-10-31,108.02,21.37,14.04,paypal,express_shipping,1
4381,5358,2025-01-03,92.6,38.43,5.37,credit_card,standard_shipping,0
4382,3129,2026-07-12,168.01,27.49,13.69,apple_pay,express_shipping,0
4383,11079,2026-06-10,132.91,27.49,11.98,paypal,standard_shipping,1
4384,6827,2025-07-20,85.75,33.37,10.1,paypal,standard_shipping,0
4385,10614,2026-08-14,249.53,0.05,10.98,paypal,express_shipping,0
4386,4427,2026-10-02,117.41,0.15,4.44,paypal,standard_shipping,1
4387,3541,2025-02-27,237.63,16.59,11.57,paypal,standard_shipping,1
4388,1518,2024-10-23,52.43,25.23,5.49,apple_pay,express_shipping,0
4389,3183,2024-10-02,52.55,7.9,10.28,apple_pay,standard_shipping,1
4390,2794,2024-04-26,89.52,1.51,13.92,apple_pay,express_shipping,0
4391,279,2024-01-20,140.34,28.45,11.95,credit_card,express_shipping,1
4392,8291,2024-04-09,156.67,38.32,0.71,paypal,express_shipping,0
4393,6121,2024-08-06,95.84,9.08,11.86,apple_pay,standard_shipping,1
4394,10966,2025-08-23,203.98,12.02,2.14,paypal,standard_shipping,1
4395,3563,2024-02-05,87.2,10.3,6.4,credit_card,standard_shipping,1
4396,1582,2025-04-26,232.99,4.3,2.73,paypal,standard_shipping,0
4397,1199,2024-06-15,62.26,3.11,2.52,paypal,express_shipping,0
4398,938,2025-10-18,87.31,37.44,2.14,paypal,standard_shipping,0
4399,7712,2025-10-05,122.74,36.27,2.55,credit_card,express_shipping,0
4400,3337,2026-05-16,225.41,10.25,4.39,apple_pay,express_shipping,1
4401,2211,2024-09-06,142.12,28.31,11.5,paypal,standard_shipping,1
4402,10333,2026-06-12,25.3,19.84,13.43,paypal,standard_shipping,0
4403,3944,2026-12-19,149.43,18.25,2.1,paypal,express_shipping,0
4404,7793,2026-01-30,86.61,34.44,8.83,apple_pay,standard_shipping,1
4405,2335,2024-04-16,243.13,20.22,5.69,credit_card,express_shipping,0
4406,4179,2025-12-30,31.41,18.89,10.54,credit_card,express_shipping,0
4407,11973,2026-03-16,36.7,10.51,9.74,credit_card,standard_shipping,0
4408,339,2025-06-08,206.72,34.07,2.57,paypal,express_shipping,1
4409,7580,2025-10-26,187.33,25.66,5.52,paypal,standard_shipping,0
4410,6921,2024-01-30,144.95,3.89,9.51,paypal,standard_shipping,0
4411,9024,2026-02-09,73.61,10.69,1.63,paypal,express_shipping,0
4412,8407,2026-12-21,207.64,29.12,9.61,paypal,standard_shipping,1
4413,2731,2025-05-30,52.33,20.59,7.68,apple_pay,express_shipping,0
4414,3086,2026-08-11,147.98,31.46,13.19,paypal,standard_shipping,0
4415,1035,2026-07-16,234.34,27.28,3.4,credit_card,standard_shipping,0
4416,1547,2026-09-06,53.58,21.24,12.17,paypal,standard_shipping,1
4417,1153,2024-03-27,70.42,4.13,2.84,credit_card,express_shipping,1
4418,6409,2024-12-30,194.51,36.07,8.37,paypal,standard_shipping,1
4419,6688,2025-09-01,73.23,21.86,0.98,credit_card,express_shipping,0
4420,2956,2025-10-05,51.13,7.55,8.95,apple_pay,express_shipping,0
4421,4015,2026-10-22,193.55,9.86,7.89,credit_card,standard_shipping,1
4422,10994,2024-04-02,245.67,15.56,9.55,apple_pay,standard_shipping,1
4423,2159,2024-02-24,83.69,21.44,7.33,credit_card,express_shipping,1
4424,5774,2025-09-23,83.74,12.53,5.13,credit_card,standard_shipping,1
4425,2041,2026-09-10,88.05,11.63,2.91,paypal,standard_shipping,1
4426,10178,2024-01-25,87.42,17.69,4.53,credit_card,standard_shipping,0
4427,1685,2024-04-18,59.87,33.17,9.92,credit_card,standard_shipping,0
4428,381,2024-09-16,157.3,24.97,13.0,credit_card,standard_shipping,0
